age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
10,0.000070989,7.19456312398999E-005,6.75487634523362E-005,6.70322156828572E-005,6.20114979652477E-005,6.00668047332642E-005,5.85779406126188E-005,5.62854799543284E-005,5.62387522495501E-005,5.3120144486793E-005,5.21826706569015E-005,5.14025176953167E-005,4.82306950297E-005,4.60513523747147E-005,4.36397614701979E-005,4.37704369319498E-005,4.1301194120775E-005,4.13939409618917E-005,3.88796441734965E-005,3.89360592035759E-005,3.63527777417135E-005,3.6370060166471E-005,0.000033797,3.38317883483321E-005,3.12695434646654E-005,3.1314259469954E-005,2.87449435031201E-005,2.8778935911926E-005,2.88015416679758E-005,2.61880880862531E-005,2.61750640634693E-005,2.61448844919003E-005,2.3491395623814E-005,2.34421395901272E-005,2.33847017281295E-005,2.33206538074854E-005,2.32522690339199E-005,2.31807012934831E-005,2.31076147293071E-005,2.30354592502726E-005,0.000022967,2.29054260409244E-005,2.28524417834046E-005,2.28094674496228E-005,2.27766220751021E-005,0.000022753,2.27375505594701E-005,2.27288798197852E-005,2.27258380152768E-005,0.000022728,2.27344490053679E-005,0.000022744,2.27553146301503E-005,2.27674031499967E-005
11,7.40872857985649E-005,7.07750686654272E-005,7.17255229756161E-005,0.000067347,6.68334830403353E-005,6.18343149530832E-005,5.98931818122635E-005,5.84051672644347E-005,5.87905186927126E-005,5.60716221520289E-005,5.56117557955394E-005,5.46331513962673E-005,5.12557662737058E-005,4.80946908523898E-005,4.84714898350184E-005,4.60749280719178E-005,4.6212381837507E-005,4.37563543235139E-005,4.38543313891246E-005,4.13517900156103E-005,4.14116185472287E-005,3.88365602199703E-005,0.000038855,3.62911483296999E-005,3.6328345970408E-005,3.37767615880274E-005,3.38248341932647E-005,3.38720729969229E-005,3.13033134557293E-005,3.13278300778497E-005,2.87225014687643E-005,2.87081839202852E-005,2.86751805884668E-005,2.8627791860338E-005,2.85678668633521E-005,2.84980737892852E-005,2.84202476178665E-005,2.83371502616034E-005,2.82501836261936E-005,2.81613697690256E-005,2.8073685768683E-005,2.79904628859185E-005,2.79157350847496E-005,2.78513447135616E-005,2.77991185152238E-005,2.7759201544421E-005,2.77305098632382E-005,2.77117175218671E-005,2.77011798184314E-005,2.76974830541763E-005,2.77000637101465E-005,2.77079481508723E-005,2.77196085991266E-005,2.77333064404301E-005
12,8.4162096197276E-005,0.000079321,7.59775323582883E-005,7.69943601631181E-005,7.25061898802842E-005,7.46199048596213E-005,6.93543622609522E-005,6.49032033625052E-005,6.35169325556038E-005,6.39345310402148E-005,6.12198725029612E-005,6.07191790766989E-005,0.000059654,5.62119291934099E-005,5.5523307170078E-005,5.34133686031132E-005,5.10405900292207E-005,5.11922679198534E-005,4.87562035853772E-005,0.000048865,4.63793210067405E-005,4.38658736404805E-005,4.38805931623711E-005,4.39013304685563E-005,4.1348904641673E-005,4.13911567793541E-005,3.88537622097948E-005,3.89088909409726E-005,3.63654310212712E-005,3.64080825943359E-005,3.38339015693725E-005,3.38400666389005E-005,3.38232501021202E-005,3.1185598490617E-005,3.11342196207852E-005,3.10692481759762E-005,3.09935765812535E-005,0.000033485,3.33873523572755E-005,3.3285197816491E-005,3.31808714828276E-005,3.30778703958149E-005,3.29801079210608E-005,3.28923231847865E-005,3.28166809713738E-005,3.27553277800455E-005,3.27085167945653E-005,3.26748102347559E-005,3.26527331593529E-005,3.26403535201366E-005,0.000032636,0.000032639,3.26483049251224E-005,0.000032662
13,9.29467499619763E-005,9.22669142029537E-005,8.99658129910634E-005,8.38440608653789E-005,8.49622329171097E-005,8.29793327926293E-005,8.2350222212777E-005,7.68226165783207E-005,7.24647058062345E-005,7.38669339946183E-005,7.16954377803092E-005,6.89830832254367E-005,6.84205124696384E-005,6.72239358580231E-005,6.36803146316985E-005,6.29024182205661E-005,6.08562474009311E-005,5.85156860200938E-005,5.61371993151262E-005,5.62792268257493E-005,5.3840631730079E-005,5.39403419817682E-005,5.14454896453091E-005,5.14626985495238E-005,4.89124698480367E-005,4.63716741204839E-005,4.64187903263241E-005,4.38957759353028E-005,4.39577488461091E-005,4.4018643190057E-005,4.14776409591704E-005,4.15099234660786E-005,3.89225208300357E-005,3.89032398618157E-005,3.88586942442502E-005,3.87948759727815E-005,3.87141732588301E-005,3.86201782707429E-005,3.85153612098959E-005,3.8403440948309E-005,3.82863049887055E-005,3.81666764203729E-005,3.80485651886067E-005,3.79364589603387E-005,3.78357926598562E-005,0.000037749,3.76786911929827E-005,0.000037625,3.75863546498079E-005,0.000037561,3.75468396825039E-005,3.75418591729779E-005,3.75453359932118E-005,0.000037556
14,0.000107184,0.0001094586,0.0001086605,0.0001032429,9.97323399632877E-005,0.0001010576,9.60391839870667E-005,9.79608262598556E-005,8.93381320672844E-005,8.77064002455779E-005,8.67683521638186E-005,8.46881227554339E-005,8.19739322895319E-005,8.13074233677535E-005,7.98901124388905E-005,7.61707443405137E-005,7.27351162633212E-005,7.32991439165502E-005,7.10074177391745E-005,6.86732830407512E-005,6.6296426622605E-005,6.6443314908091E-005,6.40057349138483E-005,6.15332548784334E-005,6.15536131970947E-005,5.90164270941851E-005,5.90588585720082E-005,5.65482922415743E-005,5.4046263601643E-005,5.41223164351434E-005,5.16161000939413E-005,0.000051676,4.91302650189927E-005,4.91389053403645E-005,4.65296626599457E-005,4.64764403177956E-005,4.64003629539502E-005,4.63041565697881E-005,4.61921026901767E-005,4.35078595668665E-005,4.33818444429133E-005,4.32498441733556E-005,4.31151453360826E-005,4.29821522933507E-005,4.28559184023314E-005,4.27425640509894E-005,4.26448860001856E-005,4.2565657526735E-005,4.25052068878438E-005,4.24616783353024E-005,4.24331677607768E-005,4.24171804551613E-005,4.24115718726455E-005,4.24154871418698E-005
15,0.000129186,0.0001201394,0.0001258118,0.0001248977,0.0001190982,0.0001127904,0.0001142829,0.0001116344,0.0001107934,0.0001042856,0.0001002468,9.95527983505673E-005,9.75627763729324E-005,9.4847914004558E-005,9.4079277471149E-005,9.24451748754558E-005,8.85537901022164E-005,8.49798172933928E-005,8.31175634967811E-005,8.08662800247653E-005,8.11036174747882E-005,7.87661661203852E-005,7.63934159061278E-005,7.39828002745017E-005,7.40878886740056E-005,7.15565334948466E-005,6.90328749891337E-005,6.6523725942718E-005,6.65906849876423E-005,6.41101258097109E-005,0.0000642,6.17164898746384E-005,5.92133379330941E-005,0.000059259,5.66922640828738E-005,5.66643743351595E-005,5.40269362868059E-005,5.39388179693319E-005,0.000051264,5.11404316252429E-005,4.8452454116801E-005,4.83124953912422E-005,5.07010690320405E-005,5.05438518458615E-005,5.03883683490503E-005,4.77288598831397E-005,4.76030606262558E-005,4.74946568511043E-005,4.74067272641079E-005,4.73395190304866E-005,4.48021982945297E-005,4.47722213240141E-005,4.47554116751951E-005,4.47495145920709E-005
16,0.0001524575,0.0001497061,0.0001409518,0.000144794,0.0001437461,0.0001375045,0.0001310767,0.0001328036,0.0001297377,0.0001287637,0.0001216397,0.000117798,0.0001148321,0.0001129483,0.0001128556,0.0001119442,0.0001074488,0.0001058724,9.96115150911445E-005,9.78684748076508E-005,0.000095674,9.34284451739158E-005,9.11302428367832E-005,9.13302247230918E-005,8.89557610292436E-005,8.65362345030148E-005,8.40184229487411E-005,8.15097646150829E-005,8.15677318052978E-005,7.90977750561339E-005,7.66420560508903E-005,7.41908085263147E-005,7.42919211378448E-005,7.18125487299438E-005,0.000069301,6.93127003971361E-005,6.67126813109555E-005,6.40738130326136E-005,6.3969540263708E-005,6.1284210633832E-005,6.11368395310804E-005,5.8432138692492E-005,5.82638389283507E-005,5.80878490322059E-005,5.53905030464777E-005,5.52207449278491E-005,5.25568928364955E-005,5.24188817804448E-005,4.98093546949053E-005,4.97174804175274E-005,4.71648934321645E-005,4.71168224414945E-005,4.70854129390715E-005,4.45904368376462E-005
17,0.0001778586,0.0001750326,0.000170044,0.0001615787,0.0001663681,0.0001651687,0.0001584263,0.0001518611,0.0001538528,0.0001503153,0.0001491908,0.0001413692,0.0001351975,0.0001351734,0.0001334279,0.0001307043,0.0001296526,0.0001248694,0.0001230445,0.0001166001,0.0001149937,0.0001128634,0.0001106762,0.0001084295,0.0001061391,0.0001038006,0.0001014111,9.89077038956955E-005,9.6415377745301E-005,9.39443950742668E-005,0.000094038,9.16102796912734E-005,8.91892442867918E-005,8.67583753728696E-005,8.43028157140448E-005,0.000084367,8.18242721475292E-005,7.92281643345473E-005,7.91381599101399E-005,7.64611730163423E-005,7.37605681089825E-005,7.35837040006699E-005,7.08562983657501E-005,7.06528321692438E-005,6.79245283018868E-005,6.7715164936586E-005,6.5008126015752E-005,0.000064819,6.21629215578525E-005,6.2022119568723E-005,5.94318316890527E-005,5.93480615439398E-005,5.68174800212448E-005,5.67796087144356E-005
18,0.0002040528,0.0002000643,0.0001949698,0.0001903213,0.0001821373,0.0001878655,0.0001865155,0.0001792748,0.0001725699,0.0001748242,0.0001681905,0.0001695446,0.0001585129,0.0001550825,0.0001528446,0.0001512177,0.0001510936,0.0001472975,0.0001447671,0.0001426584,0.0001359992,0.0001345459,0.0001324861,0.0001278558,0.0001256588,0.0001234133,0.0001211136,0.0001187561,0.0001162664,0.0001137901,0.0001113394,0.0001089167,0.0001065154,0.000104123,0.0001042634,0.0001018358,9.93650826004097E-005,9.6833296383786E-005,9.42387040904691E-005,9.41317743076226E-005,9.1439486110088E-005,8.87174248626781E-005,8.85051977838299E-005,8.57470713592172E-005,8.5501681113936E-005,8.27378713802181E-005,8.24837094673802E-005,7.97406435568314E-005,7.70245658671848E-005,7.68237588626119E-005,7.41775563440355E-005,7.40417151022886E-005,7.14729339392924E-005,7.14006091210585E-005
19,0.0002400348,0.0002337083,0.0002273583,0.0002226288,0.0002184394,0.0002079922,0.0002149039,0.0002133625,0.0002054862,0.0001959471,0.0001984984,0.000193962,0.0001951204,0.0001807047,0.0001775127,0.0001757042,0.0001716265,0.0001714851,0.0001675357,0.0001646645,0.0001597755,0.000155394,0.0001516063,0.0001496065,0.000145037,0.0001428872,0.0001406844,0.0001384215,0.0001335736,0.0001310943,0.0001286307,0.0001261963,0.0001237943,0.0001214172,0.0001190512,0.0001166746,0.0001142671,0.0001118119,0.0001092885,0.0001066943,0.0001065733,0.0001038677,0.0001011273,9.83636326950627E-005,9.81016081117453E-005,9.5313342613843E-005,9.25270641662686E-005,9.2243332926133E-005,8.94776740775722E-005,8.67401562314128E-005,8.65143848703644E-005,8.38530992352104E-005,0.000081238,8.11237358217834E-005
