age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
10,8.55E-005,8.35E-005,7.97E-005,7.89E-005,7.07E-005,6.73E-005,6.57E-005,6.38E-005,6.09E-005,6.07E-005,5.70E-005,5.38E-005,5.07E-005,4.86E-005,4.88E-005,4.65E-005,4.42E-005,4.18E-005,4.19E-005,3.95E-005,3.70E-005,3.70E-005,0.000034599,0.00003216,3.22E-005,2.98E-005,2.98E-005,2.74E-005,2.74E-005,2.49E-005,2.49E-005,2.48E-005,2.23E-005,2.23E-005,2.22E-005,2.22E-005,2.21E-005,2.20E-005,2.20E-005,2.19E-005,2.18E-005,2.18E-005,2.17E-005,2.17E-005,2.16E-005,2.16E-005,0.000021609,2.16E-005,2.16E-005,2.16E-005,2.16E-005,2.16E-005,2.16E-005,2.16E-005
11,0.0001046898,9.80E-005,9.62E-005,9.22E-005,9.13E-005,8.26E-005,7.94E-005,7.80E-005,7.63E-005,7.33E-005,7.06E-005,6.67E-005,6.57E-005,6.01E-005,5.82E-005,5.59E-005,5.37E-005,5.13E-005,5.15E-005,4.91E-005,4.67E-005,4.43E-005,4.43E-005,4.19E-005,3.94E-005,3.95E-005,3.71E-005,3.46E-005,0.000034685,3.22E-005,3.22E-005,2.97E-005,2.97E-005,2.72E-005,0.00002713,2.71E-005,2.70E-005,2.94E-005,2.93E-005,2.92E-005,2.91E-005,2.90E-005,2.89E-005,2.89E-005,2.88E-005,2.88E-005,2.87E-005,2.87E-005,2.87E-005,2.87E-005,2.87E-005,0.000028703,2.87E-005,2.87E-005
12,0.0001181141,0.0001121021,0.0001079475,0.0001061447,0.0001020249,0.0001010104,9.20E-005,8.90E-005,8.77E-005,8.61E-005,8.06E-005,0.000080382,7.63E-005,7.52E-005,6.95E-005,6.76E-005,6.54E-005,6.32E-005,6.09E-005,0.000058595,5.87E-005,0.000056336,5.39E-005,5.15E-005,4.91E-005,4.91E-005,4.67E-005,4.43E-005,4.44E-005,4.20E-005,3.95E-005,3.95E-005,3.70E-005,0.000036995,3.69E-005,3.69E-005,3.68E-005,3.67E-005,3.66E-005,3.64E-005,3.63E-005,3.62E-005,3.61E-005,3.60E-005,3.59E-005,3.59E-005,3.58E-005,3.58E-005,3.58E-005,3.57E-005,3.57E-005,3.57E-005,3.57E-005,3.58E-005
13,0.0001500516,0.0001497242,0.0001428278,0.000135696,0.0001341008,0.0001295847,0.0001283006,0.0001181546,0.0001157986,0.000112375,0.0001110609,0.0001053944,0.0001051019,0.0001005326,9.67E-005,9.31E-005,9.14E-005,8.69E-005,8.47E-005,8.25E-005,8.03E-005,7.80E-005,7.56E-005,7.32E-005,7.08E-005,6.84E-005,6.60E-005,6.37E-005,6.13E-005,6.14E-005,5.90E-005,5.66E-005,5.41E-005,5.41E-005,5.41E-005,5.40E-005,5.39E-005,5.37E-005,5.36E-005,0.000053421,5.33E-005,0.000053092,5.29E-005,5.28E-005,5.26E-005,5.25E-005,5.24E-005,5.47E-005,5.47E-005,5.46E-005,5.46E-005,0.000054595,5.46E-005,5.46E-005
14,0.0001793373,0.0001841989,0.0001837976,0.0001785391,0.0001683798,0.0001695952,0.0001645736,0.000165455,0.0001514037,0.0001497763,0.0001468228,0.0001458822,0.0001400329,0.0001396453,0.0001368417,0.0001324873,0.0001260995,0.0001246724,0.0001202918,0.000118229,0.0001161038,0.0001139325,0.0001092822,0.0001070029,0.0001046045,0.0001022164,9.99E-005,9.75E-005,9.52E-005,0.00009288,0.000090558,8.82E-005,8.58E-005,8.58E-005,8.33E-005,0.000080799,7.82E-005,7.81E-005,0.000075437,7.28E-005,7.26E-005,7.00E-005,6.73E-005,0.000067131,0.000064544,6.44E-005,6.18E-005,5.94E-005,5.93E-005,5.68E-005,5.68E-005,6.15E-005,6.15E-005,5.91E-005
15,0.0002361269,0.0002246835,0.0002287617,0.0002282638,0.0002217564,0.0002110268,0.0002099824,0.000204387,0.0002048725,0.0001892429,0.0001859896,0.000181052,0.0001804796,0.0001744487,0.0001739671,0.00016805,0.0001632677,0.0001565227,0.0001529432,0.0001510715,0.0001466991,0.0001422403,0.0001401322,0.000135544,0.0001333084,0.0001309262,0.0001261312,0.0001237915,0.0001214831,0.0001191997,0.0001144915,0.0001122061,0.0001098915,0.000107529,0.0001051026,0.0001026042,0.0001000466,9.74E-005,9.48E-005,9.22E-005,0.00009191,0.000089233,0.000086558,8.39E-005,8.12E-005,8.10E-005,7.84E-005,7.59E-005,7.57E-005,7.33E-005,7.08E-005,6.84E-005,6.84E-005,6.60E-005
16,0.0003039894,0.0002979753,0.000285033,0.0002889568,0.000290973,0.0002801358,0.0002686265,0.0002679959,0.000261572,0.0002639843,0.0002435873,0.0002390728,0.0002348608,0.0002348614,0.0002285345,0.000227905,0.0002209301,0.0002154156,0.0002056893,0.0002024952,0.000198408,0.000194185,0.0001898564,0.0001854483,0.0001809553,0.0001787889,0.0001740114,0.0001716672,0.0001669461,0.0001622649,0.000160038,0.0001554005,0.0001531766,0.0001484814,0.0001461543,0.0001437419,0.0001412309,0.0001362047,0.0001335525,0.0001308542,0.0001281218,0.0001253649,0.0001226,0.0001198325,0.0001170722,0.0001143309,0.000111623,0.0001089603,0.0001087121,0.0001061519,0.0001036455,0.0001011858,9.88E-005,9.64E-005
17,0.0003992667,0.0003839006,0.0003796014,0.0003604052,0.0003700845,0.0003719168,0.000358817,0.0003437164,0.0003436199,0.0003336042,0.0003377867,0.0003096565,0.0003065679,0.0003008008,0.0002990066,0.0002923252,0.0002915207,0.0002832978,0.000276919,0.0002641092,0.0002613659,0.0002551045,0.0002486634,0.0002444783,0.0002401981,0.0002334076,0.0002289079,0.000224158,0.0002194289,0.0002147523,0.0002101292,0.0002055474,0.0002009836,0.0001964008,0.0001941936,0.0001894763,0.0001846475,0.0001821211,0.0001770616,0.0001743489,0.0001715738,0.0001663396,0.0001634871,0.0001606198,0.0001553548,0.0001524917,0.000149649,0.0001468457,0.0001440973,0.0001414127,0.0001364459,0.0001339031,0.0001314187,0.0001289841
18,0.0004989611,0.0004889535,0.0004715425,0.0004616183,0.0004412302,0.0004489587,0.0004506131,0.0004352992,0.0004166235,0.0004170407,0.0004059652,0.0004094333,0.0003760186,0.0003694872,0.0003620975,0.0003609497,0.0003514399,0.0003480029,0.0003386649,0.000331512,0.0003180474,0.0003109659,0.0003048773,0.000298583,0.0002897322,0.0002855511,0.0002788462,0.0002720047,0.0002672709,0.0002601538,0.000253098,0.0002485149,0.0002415675,0.0002370557,0.0002325243,0.000227934,0.000220818,0.0002159984,0.000213457,0.0002083661,0.0002031852,0.0001979395,0.0001950548,0.0001897255,0.0001867856,0.0001814466,0.0001785056,0.0001732128,0.0001703436,0.0001651761,0.0001624462,0.0001574455,0.000154875,0.0001500273
19,0.0006022965,0.0005774551,0.0005656977,0.0005436752,0.0005352529,0.00051092,0.0005188988,0.0005203986,0.0005030698,0.0004808727,0.0004791921,0.0004671841,0.0004700557,0.0004317007,0.0004263405,0.000417219,0.000414152,0.00040431,0.0004007163,0.0003903068,0.0003800191,0.0003635711,0.0003568166,0.0003484811,0.0003422961,0.0003335301,0.0003270261,0.0003179696,0.000311165,0.0003040181,0.0002968992,0.0002898516,0.0002852922,0.0002783729,0.0002714757,0.0002645515,0.0002599864,0.0002528771,0.0002480509,0.0002430553,0.0002379189,0.0002326776,0.0002273596,0.0002219842,0.0002165705,0.0002111471,0.0002057229,0.0002027004,0.0001973221,0.0001920059,0.0001891351,0.0001839857,0.0001789347,0.0001763283
