age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
0,0.003547986983428,0.003483921948160,0.003421013717797,0.003359241404228,0.003298584496511,0.003239022854067,0.003180536699990,0.003123106614477,0.003066713528388,0.003011338716905,0.002956963793321,0.002903570702932,0.002851141717044,0.002799659427084,0.002749106738821,0.002699466866691,0.002650723328221,0.002602859938558,0.002555860805095,0.002509710322192,0.002464393165998,0.002419894289359,0.002376198916824,0.002333292539737,0.002291160911424,0.002249790042455,0.002209166196007,0.002169275883297,0.002130105859107,0.002091643117382,0.002053874886915,0.002016788627107,0.001980372023797,0.001944612985182,0.001909499637794,0.001875020322562,0.001841163590941,0.001807918201108,0.001775273114231,0.001743217490801,0.001711740687039,0.001680832251356,0.001650481920882,0.001620679618066,0.001591415447319,0.001562679691739,0.001534462809876,0.001506755432569,0.001479548359832,0.001452832557802,0.001426599155739,0.001400839443076,0.001375544866533,0.001350707027274
1,0.000767200221426,0.000745294423243,0.000724014099324,0.000703341390559,0.000683258947769,0.000663749917142,0.000644797926093,0.000626387069522,0.000608501896465,0.000591127397129,0.000574248990292,0.000557852511072,0.000541924199033,0.000526450686639,0.000511418988038,0.000496816488161,0.000482630932136,0.000468850415002,0.000455463371722,0.000442458567471,0.000429825088214,0.000417552331541,0.000405629997775,0.000394048081320,0.000382796862274,0.000371866898262,0.000361249016519,0.000350934306188,0.000340914110844,0.000331180021226,0.000321723868184,0.000312537715821,0.000303613854831,0.000294944796033,0.000286523264083,0.000278342191368,0.000270394712080,0.000262674156445,0.000255174045133,0.000247888083818,0.000240810157894,0.000233934327346,0.000227254821762,0.000220766035494,0.000214462522950,0.000208338994027,0.000202390309669,0.000196611477554,0.000190997647908,0.000185544109429,0.000180246285338,0.000175099729538,0.000170100122877,0.000165243269531
2,0.000277425484262,0.000268354214133,0.000259579556776,0.000251091813533,0.000242881602875,0.000234939850030,0.000227257776952,0.000219826892623,0.000212638983661,0.000205686105248,0.000198960572345,0.000192454951200,0.000186162051127,0.000180074916566,0.000174186819386,0.000168491251454,0.000162981917442,0.000157652727865,0.000152497792352,0.000147511413137,0.000142688078758,0.000138022457970,0.000133509393846,0.000129143898082,0.000124921145482,0.000120836468624,0.000116885352701,0.000113063430532,0.000109366477735,0.000105790408056,0.000102331268853,0.000098985236728,0.000095748613303,0.000092617821127,0.000089589399724,0.000086660001771,0.000083826389396,0.000081085430597,0.000078434095784,0.000075869454428,0.000073388671823,0.000070989005951,0.000068667804455,0.000066422501702,0.000064250615954,0.000062149746617,0.000060117571593,0.000058151844714,0.000056250393255,0.000054411115535,0.000052631978595,0.000050911015950,0.000049246325414,0.000047636066998
3,0.000161350833704,0.000155114575029,0.000149119349645,0.000143355841540,0.000137815094772,0.000132488499548,0.000127367778845,0.000122444975551,0.000117712440098,0.000113162818576,0.000108789041306,0.000104584311854,0.000100542096472,0.000096656113940,0.000092920325812,0.000089328927028,0.000085876336898,0.000082557190423,0.000079366329966,0.000076298797234,0.000073349825573,0.000070514832561,0.000067789412890,0.000065169331515,0.000062650517080,0.000060229055588,0.000057901184317,0.000055663285977,0.000053511883086,0.000051443632570,0.000049455320564,0.000047543857420,0.000045706272906,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592,0.000043939711592
4,0.000128957038084,0.000123688960873,0.000118636092059,0.000113789640076,0.000109141172504,0.000104682601399,0.000100406169225,0.000096304435346,0.000092370263092,0.000088596807334,0.000084977502574,0.000081506051528,0.000078176414162,0.000074982797187,0.000071919643977,0.000068981624904,0.000066163628062,0.000063460750372,0.000060868289054,0.000058381733445,0.000055996757145,0.000053709210497,0.000051515113361,0.000049410648194,0.000047392153402,0.000045456116975,0.000043599170371,0.000041818082659,0.000040109754897,0.000038471214738,0.000036899611259,0.000035392210003,0.000033946388218,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296,0.000032559630296
5,0.000118295639993,0.000113367464119,0.000108644595198,0.000104118480178,0.000099780922327,0.000095624066384,0.000091640384340,0.000087822661800,0.000084163984919,0.000080657727884,0.000077297540910,0.000074077338743,0.000070991289641,0.000068033804810,0.000065199528284,0.000062483327228,0.000059880282637,0.000057385680434,0.000054995002925,0.000052703920628,0.000050508284423,0.000048404118042,0.000046387610867,0.000044455111032,0.000042603118806,0.000040828280255,0.000039127381171,0.000037497341248,0.000035935208506,0.000034438153943,0.000033003466414,0.000031628547720,0.000030310907899,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726,0.000029048160726
6,0.000106075198223,0.000101370573055,0.000096874606445,0.000092578044012,0.000088472041825,0.000084548148194,0.000080798286279,0.000077214737461,0.000073790125456,0.000070517401131,0.000067389827997,0.000064400968337,0.000061544669960,0.000058815053535,0.000056206500492,0.000053713641451,0.000051331345177,0.000049054708013,0.000046879043788,0.000044799874171,0.000042812919453,0.000040914089738,0.000039099476524,0.000037365344659,0.000035708124650,0.000034124405319,0.000032610926779,0.000031164573725,0.000029782369022,0.000028461467574,0.000027199150473,0.000025992819398,0.000024839991269,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133,0.000023738293133
7,0.000101121216820,0.000096636309606,0.000092350316066,0.000088254414021,0.000084340172573,0.000080599534749,0.000077024800918,0.000073608612939,0.000070343939020,0.000067224059241,0.000064242551723,0.000061393279406,0.000058670377424,0.000056068241026,0.000053581514040,0.000051205077854,0.000048934040872,0.000046763728451,0.000044689673275,0.000042707606164,0.000040813447283,0.000039003297742,0.000037273431578,0.000035620288080,0.000034040464458,0.000032530708846,0.000031087913601,0.000029709108911,0.000028391456681,0.000027132244689,0.000025928881005,0.000024778888658,0.000023679900533,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501,0.000022629654501
8,0.000091736287194,0.000087667618431,0.000083779402419,0.000080063635757,0.000076512670006,0.000073119195951,0.000069876228553,0.000066777092572,0.000063815408826,0.000060985081063,0.000058280283409,0.000055695448379,0.000053225255416,0.000050864619938,0.000048608682875,0.000046452800664,0.000044392535693,0.000042423647166,0.000040542082375,0.000038743968355,0.000037025603914,0.000035383452016,0.000033814132499,0.000032314415115,0.000030881212884,0.000029511575742,0.000028202684462,0.000026951844856,0.000025756482228,0.000024614136076,0.000023522455023,0.000022479191981,0.000021482199526,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472,0.000020529425472
9,0.000091458048244,0.000087454003660,0.000083625256639,0.000079964132633,0.000076463293086,0.000073115720724,0.000069914705491,0.000066853831098,0.000063926962162,0.000061128231908,0.000058452030407,0.000055892993338,0.000053445991225,0.000051106119165,0.000048868686992,0.000046729209873,0.000044683399326,0.000042727154616,0.000040856554539,0.000039067849564,0.000037357454312,0.000035721940374,0.000034158029437,0.000032662586714,0.000031232614656,0.000029865246951,0.000028557742771,0.000027307481285,0.000026111956401,0.000024968771743,0.000023875635849,0.000022830357580,0.000021830841721,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789,0.000020875084789
