age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
0,0.002744316615512,0.002871406243573,0.002819080670761,0.002596773863737,0.002549377235452,0.002502845696116,0.002457163456021,0.002412315013657,0.002368285150446,0.002325058925584,0.002282621670968,0.002240958986217,0.002200056733789,0.002159901034183,0.002120478261226,0.002081775037454,0.002043778229568,0.002006474943980,0.001969852522440,0.001933898537733,0.001898600789472,0.001863947299949,0.001829926310076,0.001796526275395,0.001763735862156,0.001731543943476,0.001699939595560,0.001668912093997,0.001638450910116,0.001608545707420,0.001579186338074,0.001550362839461,0.001522065430805,0.001494284509849,0.001467010649597,0.001440234595116,0.001413947260396,0.001388139725265,0.001362803232363,0.001337929184171,0.001313509140093,0.001289534813590,0.001265998069373,0.001242890920637,0.001220205526353,0.001197934188609,0.001176069349995,0.001154603591040,0.001133529627694,0.001112840308857,0.001092528613952,0.001072587650539,0.001053010651985,0.001033790975159
1,0.000583089874601,0.000560229222760,0.000542122253731,0.000529443284517,0.000512681239278,0.000496449876303,0.000480732394320,0.000465512523983,0.000450774511027,0.000436503099967,0.000422683518300,0.000409301461217,0.000396343076797,0.000383794951667,0.000371644097118,0.000359877935660,0.000348484288003,0.000337451360452,0.000326767732695,0.000316422345988,0.000306404491700,0.000296703800235,0.000287310230296,0.000278214058489,0.000269405869263,0.000260876545159,0.000252617257376,0.000244619456629,0.000236874864303,0.000229375463881,0.000222113492647,0.000215081433651,0.000208272007927,0.000201678166960,0.000195293085390,0.000189110153946,0.000183122972602,0.000177325343959,0.000171711266825,0.000166274930003,0.000161010706280,0.000155913146595,0.000150976974406,0.000146197080225,0.000141568516327,0.000137086491633,0.000132746366748,0.000128543649158,0.000124473988582,0.000120533172467,0.000116717121629,0.000113021886029,0.000109443640687,0.000105978681720
2,0.000216407288499,0.000223728542702,0.000223728542702,0.000194255034462,0.000187386838042,0.000180761477655,0.000174370367447,0.000168205225129,0.000162258061246,0.000156521168822,0.000150987113376,0.000145648723283,0.000140499080481,0.000135531511511,0.000130739578860,0.000126117072628,0.000121658002472,0.000117356589850,0.000113207260529,0.000109204637361,0.000105343533315,0.000101618944759,0.000098026044969,0.000094560177878,0.000091216852043,0.000087991734824,0.000084880646765,0.000081879556184,0.000078984573944,0.000076191948417,0.000073498060618,0.000070899419516,0.000068392657512,0.000065974526076,0.000063641891532,0.000061391731000,0.000059221128481,0.000057127271075,0.000055107445335,0.000053159033754,0.000051279511371,0.000049466442498,0.000047717477565,0.000046030350076,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917
3,0.000152735955704,0.000161892139820,0.000154331048081,0.000135782356955,0.000130560166463,0.000125538821457,0.000120710597418,0.000116068066913,0.000111604088167,0.000107311794078,0.000103184581653,0.000099216101849,0.000095400249809,0.000091731155468,0.000088203174524,0.000084810879753,0.000081549052666,0.000078412675473,0.000075396923372,0.000072497157119,0.000069708915899,0.000067027910457,0.000064450016506,0.000061971268376,0.000059587852917,0.000057296103636,0.000055092495050,0.000052973637266,0.000050936270770,0.000048977261404,0.000047093595554,0.000045282375507,0.000043540814997,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917,0.000041866234917
4,0.000129613420338,0.000129383546448,0.000117803625162,0.000114484628223,0.000109844819727,0.000105393052397,0.000101121705339,0.000097023466520,0.000093091320246,0.000089318535155,0.000085698652690,0.000082225476046,0.000078893059561,0.000075695698538,0.000072627919478,0.000069684470710,0.000066860313404,0.000064150612941,0.000061550730637,0.000059056215807,0.000056662798140,0.000054366380391,0.000052163031369,0.000050048979204,0.000048020604893,0.000046074436102,0.000044207141222,0.000042415523669,0.000040696516409,0.000039047176708,0.000037464681092,0.000035946320520,0.000034489495739,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842,0.000033091712842
5,0.000109952463709,0.000102565621083,0.000103899247318,0.000097230037446,0.000093325204230,0.000089577192124,0.000085979703073,0.000082526691953,0.000079212356420,0.000076031127156,0.000072977658510,0.000070046819517,0.000067233685277,0.000064533528675,0.000061941812443,0.000059454181531,0.000057066455793,0.000054774622961,0.000052574831901,0.000050463386145,0.000048436737677,0.000046491480973,0.000044624347277,0.000042832199109,0.000041112024992,0.000039460934393,0.000037876152864,0.000036355017383,0.000034894971875,0.000033493562919,0.000032148435626,0.000030857329682,0.000029618075548,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814,0.000028428590814
6,0.000093770209862,0.000089315840284,0.000093506014656,0.000082387574014,0.000078909142461,0.000075577571477,0.000072386660560,0.000069330470993,0.000066403314795,0.000063599744133,0.000060914541183,0.000058342708420,0.000055879459316,0.000053520209432,0.000051260567885,0.000049096329176,0.000047023465366,0.000045038118575,0.000043136593805,0.000041315352061,0.000039571003766,0.000037900302453,0.000036300138720,0.000034767534448,0.000033299637252,0.000031893715178,0.000030547151615,0.000029257440426,0.000028022181285,0.000026839075207,0.000025705920272,0.000024620607526,0.000023581117055,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228,0.000022585514228
7,0.000084900017822,0.000081380903467,0.000089722368354,0.000074774231469,0.000071674831986,0.000068703902926,0.000065856119177,0.000063126376354,0.000060509781647,0.000058001645057,0.000055597470983,0.000053292950168,0.000051083951975,0.000048966516981,0.000046936849883,0.000044991312692,0.000043126418215,0.000041338823803,0.000039625325361,0.000037982851603,0.000036408458549,0.000034899324247,0.000033452743715,0.000032066124093,0.000030736979995,0.000029462929055,0.000028241687656,0.000027071066836,0.000025948968368,0.000024873380996,0.000023842376829,0.000022854107890,0.000021906802799,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599,0.000020998763599
8,0.000075288110065,0.000072204200950,0.000083418355756,0.000066410172456,0.000063689916415,0.000061081085969,0.000058579116965,0.000056179632205,0.000053878433786,0.000051671495760,0.000049554957084,0.000047525114873,0.000045578417913,0.000043711460457,0.000041920976260,0.000040203832866,0.000038557026133,0.000036977674968,0.000035463016295,0.000034010400217,0.000032617285379,0.000031281234526,0.000029999910234,0.000028771070826,0.000027592566445,0.000026462335296,0.000025378400038,0.000024338864324,0.000023341909487,0.000022385791351,0.000021468837188,0.000020589442784,0.000019746069637,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266,0.000018937242266
9,0.000069488036878,0.000066965453557,0.000064534446095,0.000062191690067,0.000059933981732,0.000057758233655,0.000055661470480,0.000053640824865,0.000051693533558,0.000049816933623,0.000048008458791,0.000046265635957,0.000044586081794,0.000042967499499,0.000041407675644,0.000039904477157,0.000038455848400,0.000037059808360,0.000035714447941,0.000034417927350,0.000033168473583,0.000031964378000,0.000030803993992,0.000029685734721,0.000028608070959,0.000027569528990,0.000026568688599,0.000025604181128,0.000024674687605,0.000023778936938,0.000022915704180,0.000022083808853,0.000021282113333,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294,0.000020509521294
