age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
35,0.0872029693,0.0867693849,0.0856711106,0.0866569424,0.0903583971,0.0964289295,0.0941220286,0.098607173,0.1034106522,0.0964288852,0.0966573456,0.092321733,0.0990179597,0.0992703528,0.0991620895,0.0966102748,0.0977296944,0.09674525,0.0960452792,0.095751257,0.0960888913,0.0931288245,0.0978738726,0.099510519,0.0979342431,0.0960325217,0.0993649655,0.097906813,0.1005874477,0.0962723503,0.0955077715,0.0966329743,0.0972926803,0.0979579655,0.098825597,0.0985794086,0.0983411928,0.096523864,0.0969197781,0.0969528823,0.0969920182,0.0970175752,0.0970519549,0.0970882146,0.0971872643,0.0971753118,0.0971519632,0.0971248121,0.0971004267,0.0970870754,0.0970911155,0.0971089857,0.0971440971,0.0971969562
36,0.0740795738,0.075199152,0.07441765,0.0733550983,0.0746150494,0.0782262466,0.0839338569,0.0823906428,0.086784913,0.0899523146,0.0838971006,0.0840949636,0.0803352245,0.0861424547,0.0863624626,0.0862681493,0.0840533478,0.0850253229,0.0841710342,0.0835641636,0.0833098687,0.0836015318,0.0810364771,0.0851499471,0.0865685988,0.0852021446,0.0835548718,0.0864434548,0.0851796069,0.087504527,0.0837599836,0.0830956858,0.0840718035,0.0846442833,0.0852245055,0.0859739442,0.0857597057,0.085554532,0.0839789198,0.0843212985,0.0843510837,0.0843844335,0.0844068183,0.0844369402,0.0844683724,0.084553195,0.08454254,0.0845236701,0.0844980834,0.0844789622,0.0844678618,0.0844700768,0.0844864734,0.0845155085
37,0.0592301917,0.0615360762,0.0619909149,0.0617743336,0.061317922,0.0628029011,0.0662910548,0.0716033051,0.0707794067,0.0732782852,0.0759423044,0.0708445514,0.0710128971,0.0678463744,0.0727374564,0.0729225243,0.0728432474,0.0709760606,0.0717960257,0.0710764703,0.0705643907,0.0703508339,0.0705987928,0.0684376508,0.0719027525,0.0730960463,0.0719449824,0.0705565637,0.0729884534,0.0719239966,0.0738823634,0.0707295574,0.0701718612,0.0709936375,0.0714740071,0.0719629952,0.0725943532,0.0724132148,0.0722410192,0.0709138518,0.0712042476,0.0712270005,0.0712555301,0.0712737706,0.0712987491,0.071324714,0.0713972561,0.0713878859,0.0713708418,0.0713513823,0.0713347723,0.0713254487,0.071327714,0.0713397438
38,0.0466485455,0.0486402972,0.0498061614,0.050379546,0.0505176941,0.050459113,0.0520016399,0.0552264319,0.060013359,0.0579192238,0.0599595431,0.0621334578,0.0579731346,0.0581092203,0.0555241891,0.0595167053,0.0596687979,0.0596030018,0.0580803104,0.0587481961,0.0581616452,0.0577451266,0.0575695901,0.057772336,0.0560074263,0.0588361729,0.059809517,0.058870832,0.0577384546,0.0597240631,0.0588536083,0.0604513122,0.0578779889,0.0574235191,0.058092732,0.0584877591,0.0588860456,0.0594012005,0.0592524763,0.0591128707,0.0580283148,0.0582636644,0.058284845,0.0583068903,0.0583239668,0.0583441804,0.0583653337,0.0584235092,0.0584155826,0.0584031214,0.0583874707,0.0583712563,0.0583640232,0.0583665486
39,0.0353608945,0.0370018712,0.0385539956,0.0401949618,0.040664159,0.0407853777,0.0407480337,0.0420014688,0.0446120421,0.0470304602,0.0453922742,0.0469872801,0.0486871596,0.0454331284,0.0455400444,0.0435194894,0.046642804,0.0467582217,0.0467085238,0.0455171531,0.0460408144,0.0455803137,0.0452559896,0.0451176989,0.045275957,0.0438970969,0.0461073201,0.0468697853,0.0461369434,0.0452494659,0.0468029453,0.0461230045,0.0473717586,0.045360937,0.0450030592,0.0455290564,0.0458365239,0.0461467388,0.0465488048,0.0464338134,0.0463243031,0.0454774998,0.0456606772,0.0456767836,0.0456956873,0.0457078205,0.0457217644,0.0457411604,0.0457856375,0.045779237,0.0457692043,0.0457553458,0.0457446859,0.0457399167
40,0.0259932711,0.0279750769,0.028159393,0.0292732043,0.0306631572,0.0311691892,0.0314128926,0.0315359566,0.0326585487,0.0336485875,0.0354684562,0.0342366994,0.0354370103,0.0367162686,0.0342675756,0.0343474692,0.0328256021,0.0351755767,0.0352635523,0.0352250064,0.0343313903,0.0347225531,0.0343782364,0.0341334476,0.034029786,0.034147475,0.0331121404,0.0347748436,0.0353489135,0.0347958511,0.0341296165,0.0352973147,0.0347866339,0.0357245891,0.0342119757,0.0339423157,0.0343377971,0.0345687638,0.0348025804,0.035105695,0.0350206978,0.0349360888,0.034298529,0.0344372442,0.0344501404,0.0344627955,0.0344732429,0.034483818,0.0344966341,0.0345317092,0.0345273059,0.0345202075,0.0345091843,0.0345005272
41,0.0188755989,0.0184315199,0.0193850899,0.020326647,0.0212538706,0.0223881444,0.022891502,0.0232014807,0.0234281442,0.0234277187,0.0241352407,0.0254367499,0.0245573029,0.0254135631,0.0263299261,0.0245779847,0.0246360874,0.023546152,0.0252276381,0.0252904586,0.0252631731,0.024622583,0.0249053909,0.0246573332,0.0244801245,0.0244072138,0.0244922196,0.0237496169,0.0249417382,0.0253512327,0.0249574035,0.0244783815,0.0253148013,0.0249498249,0.0256214252,0.0245374,0.0243462256,0.0246279845,0.0247941144,0.0249603823,0.0251778978,0.025117362,0.0250556479,0.0246002489,0.0247006513,0.0247079153,0.0247183193,0.0247234689,0.0247336728,0.0247424679,0.0247677799,0.0247634697,0.0247575874,0.0247502814
42,0.0119038198,0.0127849351,0.0124196514,0.0133712824,0.0140656736,0.0147560216,0.0155954353,0.0159985428,0.016271891,0.015773967,0.0157743028,0.0162485363,0.0171262609,0.0165327659,0.0171095405,0.0177252806,0.0165461912,0.016584349,0.0158539578,0.0169848773,0.0170263246,0.0170089348,0.0165758396,0.0167658232,0.016600407,0.0164820794,0.0164335176,0.0164889642,0.0159908313,0.0167910928,0.0170661126,0.0168018482,0.01647978,0.0170411449,0.0167970977,0.0172473965,0.016519174,0.0163915288,0.0165816976,0.016693123,0.0168052487,0.0169512835,0.0169091549,0.0168681823,0.0165613843,0.0166284323,0.0166351536,0.0166407878,0.0166444192,0.016650627,0.0166581616,0.0166735263,0.0166721476,0.0166681655
43,0.0071499723,0.0075757576,0.0078918909,0.0080405269,0.0086857127,0.0091683899,0.0096527485,0.010236074,0.01053789,0.0102550012,0.0099396037,0.009940439,0.0102388038,0.0107903262,0.0104180681,0.0107815469,0.0111670337,0.0104270436,0.0104513773,0.009991164,0.0107033064,0.0107298566,0.0107181937,0.0104448084,0.0105659426,0.0104611963,0.0103848503,0.0103547058,0.0103897626,0.0100762198,0.0105804711,0.0107542282,0.0105866123,0.0103847518,0.010739731,0.0105839344,0.0108679742,0.010409983,0.0103285267,0.010448546,0.0105191323,0.0105902435,0.0106816952,0.0106549172,0.0106290413,0.0104369804,0.0104773046,0.0104822392,0.0104858572,0.0104876511,0.0104912993,0.0104960413,0.0105062579,0.0105059304
44,0.004233588,0.0043316982,0.0044294889,0.0047365609,0.0048485255,0.0052606827,0.0055784628,0.0058993805,0.0062860968,0.0061705489,0.0060046282,0.0058209016,0.0058204198,0.0059963275,0.0063184565,0.0061007655,0.0063133092,0.0065391626,0.0061049401,0.0061205831,0.0058501262,0.0062665213,0.0062818491,0.0062742546,0.0061175525,0.0061858907,0.0061252156,0.0060805013,0.0060638423,0.0060834794,0.005900914,0.006194868,0.0062960311,0.006200113,0.0060801056,0.0062881399,0.0061980578,0.0063641597,0.0060951446,0.0060485407,0.0061177862,0.0061582027,0.0062014258,0.0062535641,0.0062386028,0.0062237939,0.0061117126,0.0061356855,0.0061372103,0.0061389156,0.0061405407,0.0061428507,0.0061453978,0.0061527043
